name,coordinates,class,AgroClimaticZone
1463,"79.0313835,28.7975865",1,5
14630,"77.4143455,29.5828975",1,5
14631,"77.974078,27.210358",2,5
14632,"77.8588355,28.256237",1,5
14633,"80.414806,26.4247725",2,5
14634,"78.021233,27.2017745",1,5
14635,"78.319337,29.597853",2,5
14636,"80.323355,26.438797",2,5
14637,"77.6837505,27.377349",2,5
14638,"80.9363645,26.8774785",1,5
14639,"77.321214,28.6850055",2,6
1464,"77.5663545,28.8129105",1,5
14640,"77.983765,27.1559695",2,5
14641,"78.0444195,27.594717",2,5
14642,"77.288466,28.724404",1,5
14643,"77.5483135,29.982552",1,5
14644,"77.885291,28.811968",2,5
14645,"80.9973725,26.842367",2,5
14646,"80.9358125,26.8668855",2,5
14647,"80.8762165,26.8536495",1,5
14648,"81.838227,25.452572",2,5
14649,"83.5518325,25.9379295",1,4
1465,"79.0366975,28.815879",1,5
14650,"80.770241,26.4617045",1,5
14651,"77.5535875,29.984886",1,5
14652,"80.145242,28.5158295",1,5
14653,"79.4348315,28.3588475",1,5
14654,"83.374658,26.751007",2,4
14655,"77.3455445,28.5676945",1,5
14656,"78.03005,28.869979",1,5
14657,"79.443457,28.373093",1,5
14658,"79.0099355,26.7930985",1,5
14659,"80.277461,26.450608",1,5
1466,"77.5577805,28.8186815",1,5
14660,"79.4473155,28.4946945",1,5
14661,"77.5359735,29.9640875",1,5
14662,"77.464544,28.6516525",2,5
14663,"77.874473,28.4064285",1,5
14664,"78.0452075,27.589402",1,5
14665,"77.353411,28.690482",1,5
14666,"82.582606,25.38619",2,4
14667,"77.531819,28.5283235",2,5
14668,"77.789112,28.5832845",1,5
14669,"78.077289,27.9130785",2,5
1467,"77.4673415,28.82493",2,5
14670,"77.911216,28.7254615",2,5
14671,"78.223202,29.340377",2,5
14672,"77.403549,28.542775",2,5
14673,"81.9813905,25.916302",1,5
14674,"80.9940005,26.854823",2,5
14675,"79.129181,28.0281145",2,5
14676,"78.102825,27.907923",2,5
14677,"80.319935,26.4475675",1,5
14678,"83.006012,25.3578625",1,4
14679,"77.2950275,28.743059",2,5
1468,"77.5822195,28.842132",1,5
14680,"78.745502,28.5251085",1,5
14681,"78.7916405,29.0493135",2,5
14682,"77.977445,29.2206825",2,5
14683,"80.318928,26.30351",2,5
14684,"79.136972,28.0213095",1,5
14685,"77.352382,28.554528",1,5
14686,"77.5514445,29.0055035",2,5
14687,"77.5611285,28.962502",1,5
14688,"80.9054675,26.7861905",2,5
14689,"77.990996,27.1767275",1,5
1469,"77.9923495,28.864478",2,5
14690,"77.977033,27.1870465",1,5
14691,"77.9495945,29.287539",1,5
14692,"82.1415695,26.8654135",1,4
14693,"77.4837495,29.0093475",2,5
14694,"80.3137695,26.423218",2,5
14695,"78.017869,27.1894385",1,5
14696,"79.423959,28.3784125",2,5
14697,"77.50843,27.7209765",1,5
14698,"77.9653105,28.9752765",1,5
14699,"78.7738945,28.814131",1,5
147,"77.593185,13.0097175",1,10
1470,"78.7477395,28.8771565",2,5
14700,"80.31137,26.4696315",1,5
14701,"79.5354305,28.2068235",1,5
14702,"79.4332865,28.3637635",1,5
14703,"77.279457,28.7545995",1,5
14704,"77.736589,29.3392425",2,5
14705,"78.584936,28.4624285",1,5
14706,"79.4228145,28.383306",1,5
14707,"79.9091265,27.0442955",1,5
14708,"79.9175985,27.8423",2,5
14709,"79.434197,27.307814",2,5
1471,"78.4668335,28.8924785",2,5
14710,"77.370025,28.6439945",2,5
14711,"77.473494,28.6701865",1,5
14712,"80.926914,26.784062",1,5
14713,"77.544263,29.9771995",1,5
14714,"79.7971665,28.6296205",1,5
14715,"79.646427,28.465884",1,5
14716,"80.893521,26.7974315",1,5
14717,"79.932705,27.852306",2,5
14718,"77.20437,29.3942885",1,5
14719,"78.747914,28.0701605",1,5
1472,"77.7285775,28.9471765",1,5
14720,"78.7365435,29.1920685",2,5
14721,"79.804198,28.6349785",1,5
14722,"83.792567,26.489372",1,4
14723,"81.0073415,26.8930195",1,5
14724,"77.3081365,29.4431425",1,5
14725,"78.0788385,27.9287515",1,5
14726,"79.029952,28.7988585",1,5
14727,"80.2599225,26.442957",2,5
14728,"80.145689,27.4027985",1,5
14729,"82.1533185,26.7729285",1,4
1473,"77.716929,28.9507005",1,5
14730,"77.6744145,27.569287",1,5
14731,"77.990369,27.149763",1,5
14732,"80.1429965,27.038693",1,5
14733,"78.7815685,29.4778805",2,1
14734,"77.379152,28.6505395",2,5
14735,"82.964143,25.274909",1,4
14736,"81.7501135,26.7464295",1,5
14737,"81.821898,25.4216745",1,5
14738,"81.8213945,25.4671125",1,5
14739,"77.274535,28.744375",2,5
1474,"77.7468305,28.9514265",1,5
14740,"77.8535725,28.411828",1,5
14741,"80.9801095,26.882053",1,5
14742,"79.345676,28.636741",1,5
14743,"80.284925,26.4536035",1,5
14744,"80.228005,26.483371",1,5
14745,"78.053871,27.913777",1,5
14746,"83.1124695,26.979641",2,4
14747,"80.9537875,26.831625",1,5
14748,"79.024949,27.2395065",1,5
14749,"79.4094365,28.351132",1,5
1475,"77.7012115,28.9564335",1,5
14750,"82.971144,25.375622",2,4
14751,"80.8825175,26.9888775",2,5
14752,"83.106047,25.2801645",2,4
14753,"82.1672355,27.416306",1,4
14754,"81.2408625,26.223569",1,5
14755,"77.7458855,29.0124875",1,5
14756,"77.357306,28.656223",2,5
14757,"82.9644015,25.3052835",2,4
14758,"77.388519,28.6660845",1,5
14759,"78.055812,27.8782455",1,5
1476,"77.6934585,28.9760515",1,5
14760,"78.281458,28.0295845",1,5
14761,"82.4087745,25.4648845",2,4
14762,"79.632471,27.2618785",1,5
14763,"83.1948105,25.085008",1,4
14764,"77.8916415,28.655522",1,5
14765,"77.429678,28.681513",2,5
14766,"78.5775535,25.4404035",2,8
14767,"77.8815585,29.109976",1,5
14768,"78.5663955,25.412074",1,8
14769,"81.976705,27.1315835",2,4
1477,"77.9973605,28.9973925",1,5
14770,"82.9320015,25.312658",1,4
14771,"80.474721,28.0800935",2,5
14772,"81.9203415,25.69343",1,5
14773,"77.255744,28.7535045",2,5
14774,"83.3668465,26.776281",1,4
14775,"78.081317,28.7880915",2,5
14776,"79.9159055,27.85242",2,5
14777,"77.6766495,27.519389",1,5
14778,"78.5721735,28.588041",1,5
14779,"79.9270035,27.9183285",1,5
1478,"77.018893,29.001914",1,6
14780,"80.8877055,26.8049285",1,5
14781,"77.5807535,28.838071",2,5
14782,"82.693814,25.739137",2,4
14783,"77.6721195,27.484816",2,5
14784,"77.5557275,28.549315",1,5
14785,"78.766074,28.8109845",1,5
14786,"80.334089,26.4549665",1,5
14787,"78.569092,25.457789",1,8
14788,"80.317586,26.4827235",1,5
14789,"80.261048,26.5077575",1,5
1479,"77.0377025,29.003092",1,6
14790,"77.980973,27.1730655",1,5
14791,"80.352447,26.4069015",2,5
14792,"77.5388115,29.307437",1,5
14793,"80.9594725,26.886237",2,5
14794,"80.913221,26.834114",1,5
14795,"83.565671,25.576858",1,4
14796,"78.406828,27.15152",1,5
14797,"77.6471785,28.986781",1,5
14798,"83.3618315,26.755455",1,4
14799,"80.344613,26.4641775",1,5
148,"77.539358,13.01144",1,10
1480,"76.9489265,8.473635",1,12
14800,"80.4013,26.429378",2,5
14801,"77.4156115,28.66033",1,5
14802,"80.1997535,27.629133",1,5
14803,"81.1972045,26.9347535",1,5
14804,"78.021121,27.212236",1,5
14805,"80.7577555,27.5338935",1,5
14806,"78.703913,28.9261395",1,5
14807,"83.3606105,26.794317",2,4
14808,"80.8861435,26.795175",2,5
14809,"77.334273,28.693653",1,5
1481,"76.938281,8.4873885",2,12
14810,"78.066441,27.915007",2,5
14811,"80.702336,25.54708",2,8
14812,"77.997905,29.1567555",1,5
14813,"78.028904,27.219989",1,5
14814,"79.612466,28.4250475",2,5
14815,"77.5024615,28.7765395",1,5
14816,"82.9838275,25.2868355",2,4
14817,"77.6705945,27.501516",2,5
14818,"82.791496,24.025488",1,4
14819,"77.315531,28.6530495",2,5
1482,"77.07666,8.502159",2,12
14820,"82.9853275,25.293225",1,4
14821,"80.30474,26.39147",1,5
14822,"77.2997435,28.7422215",1,5
14823,"79.909658,27.89945",1,5
14824,"77.347847,28.6630645",2,5
14825,"80.325524,26.4457055",1,5
14826,"77.385567,28.5395085",2,5
14827,"78.746026,28.9734295",2,5
14828,"79.0110735,26.7711295",1,5
14829,"80.6968555,27.559896",2,5
1483,"76.9628315,8.509537",2,12
14830,"77.7339495,28.954213",2,5
14831,"80.7178235,27.5464875",2,5
14832,"78.581819,25.46581",1,8
14833,"78.774315,28.8440745",1,5
14834,"79.4223875,28.356887",1,5
14835,"77.5018345,27.721286",1,5
14836,"77.8363395,28.4149965",1,5
14837,"77.943034,28.749698",1,5
14838,"80.927436,26.854042",1,5
14839,"80.320435,26.423952",1,5
1484,"78.122459,8.566761",1,11
14840,"78.5562485,25.4530565",2,8
14841,"77.889417,28.42493",1,5
14842,"79.030069,28.804367",1,5
14843,"77.325301,28.658143",2,5
14844,"79.4619705,28.314762",1,5
14845,"81.808056,26.1596335",2,5
14846,"82.073174,26.2581965",2,5
14847,"78.03912,27.1462105",1,5
14848,"82.9238275,26.027047",2,4
14849,"78.5146065,29.7425045",1,1
1485,"76.999583,8.5999075",2,12
14850,"78.01085,30.316373",1,1
14851,"78.0465775,30.296443",2,1
14852,"78.043081,30.316925",1,1
14853,"78.1605295,29.9496595",1,5
14854,"79.5337695,29.2251745",2,1
14855,"78.059176,30.31899",1,1
14856,"79.24906,29.04231",2,1
14857,"78.10702,29.928811",1,5
14858,"78.2871945,30.101837",2,1
14859,"78.958552,29.2164015",1,1
1486,"77.467509,8.6811855",1,11
14860,"78.826345,29.283101",1,1
14861,"78.0685775,29.931865",1,5
14862,"78.825078,29.293774",1,1
14863,"78.14047,29.936827",1,5
14864,"87.88681,23.483266",2,3
14865,"88.369064,22.762321",1,3
14866,"88.394126,22.9820035",1,3
14867,"87.26094,23.579972",2,3
14868,"88.387667,22.59327",1,3
14869,"87.330248,22.431356",2,7
1487,"77.4505075,8.6999505",1,11
14870,"88.391984,22.9687995",2,3
14871,"88.356114,22.592405",2,3
14872,"87.873191,23.464865",1,3
14873,"88.027827,23.102593",2,3
14874,"88.4464055,26.7613325",2,2
14875,"88.3920335,22.498602",2,3
14876,"88.4478265,26.7229875",1,2
14877,"87.864905,23.4592185",2,3
14878,"88.350808,22.579166",1,3
14879,"87.9944985,23.54453",2,3
1488,"77.411282,8.708979",2,11
14880,"88.484231,23.4006255",1,3
14881,"88.014463,23.068658",2,3
14882,"86.9917075,23.6805975",2,3
14883,"88.384637,22.4996385",1,3
14884,"87.9299665,24.023022",2,3
14885,"88.4025735,22.961603",1,3
14886,"88.315604,22.4993715",2,3
14887,"87.34373,23.5009985",2,3
14888,"87.113761,23.604266",2,3
14889,"87.51684,22.7099975",2,7
1489,"77.703691,8.7416165",2,11
14890,"86.659318,23.3038805",2,7
14891,"87.2894765,23.5679925",2,3
14892,"88.4006045,22.953727",2,3
14893,"88.4162935,22.6215365",1,3
14894,"88.378019,22.6088535",2,3
14895,"88.351503,22.569287",1,3
14896,"86.946267,23.6686605",1,3
14897,"87.9394075,23.027786",2,3
14898,"88.3238385,25.6390335",1,3
14899,"88.128661,25.619023",1,3
149,"77.623639,13.01203",1,10
1490,"77.6892795,8.751789",1,11
14900,"88.04923,23.796608",2,3
14901,"87.7529655,23.1217055",2,3
14902,"88.350038,22.730603",1,3
14903,"87.8751525,23.241145",2,3
14904,"88.141741,23.7532295",2,3
14905,"88.8282675,23.042715",1,3
14906,"88.102719,23.827017",1,3
14907,"87.7391155,23.4361485",2,3
14908,"87.9527685,24.008494",2,3
14909,"88.351839,22.4742725",1,3
1491,"78.1385565,8.7949205",2,11
14910,"88.345571,22.6744975",1,3
14911,"87.349214,23.5027335",2,3
14912,"87.332232,22.342912",2,7
14914,"87.635297,22.729912",2,7
14915,"87.668754,23.1141535",2,7
14916,"88.382836,22.854326",2,3
14917,"88.0982985,23.7596265",2,3
14918,"89.008185,26.5817985",2,2
14919,"88.420172,26.7126185",1,2
1492,"78.1543215,8.8200805",2,11
14920,"88.185193,23.3862425",2,3
14921,"87.0651425,23.2295355",2,7
14922,"88.3612875,22.591669",1,3
14923,"88.3977435,22.52053",1,3
14924,"87.041371,23.708842",1,3
14925,"88.346601,22.521636",1,3
14926,"89.209123,26.517099",1,2
14927,"86.9617675,23.679192",1,3
14928,"88.041183,23.6066465",2,3
14929,"89.4574085,26.317633",1,2
1493,"77.340398,9.075194",1,11
14930,"88.1364295,23.0111365",2,3
14931,"88.030574,24.6194195",2,3
14932,"88.076978,23.492217",2,3
14933,"88.332997,22.6106435",2,3
14935,"88.1390785,23.3104015",1,3
14936,"88.711231,26.5218765",1,2
14937,"86.682471,23.4960715",1,7
14938,"88.278339,22.609161",2,3
14939,"88.378859,22.646156",1,3
1494,"77.863959,9.172294",1,11
14940,"87.68007,23.951716",1,3
14941,"87.720024,23.067491",2,7
14942,"88.287827,22.604622",1,3
14943,"88.343299,22.6027385",1,3
14944,"88.1124625,23.740893",2,3
14945,"88.3687545,22.958839",2,3
14947,"87.945234,23.768839",2,3
14948,"88.3247955,22.541471",1,3
14949,"87.977418,23.3318275",2,3
1495,"77.9081025,9.3564125",1,11
14950,"88.335467,22.5909215",2,3
14951,"88.375609,22.972189",2,3
14952,"88.3382295,22.610633",1,3
14953,"87.3244975,22.3279345",2,7
14954,"87.88718,23.519084",2,3
14955,"87.113218,23.638342",1,3
14956,"88.377634,22.4931235",1,3
14957,"87.5769555,23.156012",2,7
14958,"88.027054,23.215074",2,3
14959,"88.3149825,22.558698",1,3
1496,"77.5562855,9.438607",2,11
14960,"88.0985545,23.7691825",2,3
14961,"87.7390835,23.0677155",1,7
14962,"88.4334275,26.692902",2,2
14963,"87.977609,23.405099",1,3
14964,"87.0772415,23.230336",2,7
14965,"88.106626,23.763971",1,3
14966,"88.044314,22.649358",2,3
14967,"88.355233,22.5307995",1,3
14968,"87.308141,22.4220625",1,7
14969,"87.8738255,23.117178",2,3
1497,"77.804194,9.459874",1,11
14970,"88.123153,25.6231685",1,3
14971,"89.4545335,26.32671",2,2
14972,"87.238609,23.7256175",2,3
14973,"88.33322,22.5994475",2,3
14974,"87.538959,22.6591505",2,7
14975,"87.7307225,23.1000335",2,7
14976,"88.485246,23.4133075",1,3
14977,"88.4422565,26.726384",1,2
14978,"87.220752,22.8396385",1,7
14979,"87.3206305,22.4261185",2,7
1498,"78.095169,9.5044025",1,11
14980,"88.306184,22.609677",2,3
14981,"87.8558395,23.2222695",1,3
14982,"88.342587,22.537691",1,3
14983,"88.0845735,23.066369",2,3
14984,"87.224373,23.3217675",1,7
14985,"87.744668,23.4606535",2,3
14986,"86.956311,23.6915955",1,3
14987,"88.302937,22.585086",1,3
14988,"88.372188,22.7660185",1,3
14989,"87.7186225,22.8494795",2,3
1499,"78.0934795,9.5097635",1,11
14990,"87.7975775,22.9805105",1,3
14991,"87.8130735,23.0207415",2,3
14992,"88.374267,22.74648",1,3
14993,"87.2722145,23.5551325",2,3
14994,"88.401036,22.892216",1,3
14995,"88.024355,23.493154",2,3
14996,"88.0106125,23.4186055",2,3
14997,"87.7250395,23.0682455",1,7
14998,"88.3737545,22.984741",1,3
14999,"87.716213,23.5343805",2,3
15,"78.825738,9.3703605",1,11
150,"77.619143,13.017452",2,10
1500,"77.2474085,9.6775215",1,10
15000,"87.8454195,23.2251925",2,3
15001,"87.863862,22.9964125",2,3
15002,"88.361619,22.5179935",2,3
15003,"88.334514,22.761601",1,3
15004,"87.7059155,22.9128465",2,3
15005,"86.5585355,23.4871385",1,7
15006,"87.8723215,23.2268475",1,3
15007,"87.3169575,23.0713425",1,7
15008,"87.3237515,22.4184515",1,7
15009,"88.391585,22.4613475",2,3
1501,"77.98416,9.8215165",1,10
15010,"87.6878695,23.1952605",2,3
15011,"87.628456,23.5756595",2,3
15012,"87.2790925,22.343899",2,7
15013,"86.8392635,23.731957",1,3
15014,"88.0270025,23.513272",2,3
15015,"87.8604255,22.9155235",2,3
15016,"87.375648,23.662943",2,3
15017,"87.57543,22.6820235",2,7
15018,"87.7511785,24.2055275",2,3
15019,"87.7558775,23.401995",2,3
1502,"78.2589705,9.825798",1,10
15020,"88.388026,22.8630155",1,3
15021,"88.3469255,22.472268",1,3
15022,"88.107534,23.776411",1,3
15023,"88.432002,26.727075",2,2
15024,"87.1846685,23.702827",2,3
15025,"87.8535445,22.9994435",2,3
15026,"87.2298745,23.641041",2,3
15027,"87.6760365,22.783144",2,7
15028,"87.9472355,24.045241",2,3
15029,"88.1470625,23.7278015",2,3
1503,"78.1264815,9.9080245",2,10
15030,"88.2924885,22.544493",1,3
15031,"88.403985,22.583589",1,3
15032,"87.1153415,23.762456",1,3
15033,"87.6013485,23.1365825",2,7
15034,"87.9249375,23.390188",2,3
15035,"88.3741555,22.464552",1,3
15036,"88.415203,26.685053",2,2
15037,"88.4160715,26.752212",1,2
15038,"89.419212,26.6842255",2,2
15039,"87.469158,23.5383265",2,3
1504,"78.09534,9.920758",1,10
15040,"87.799241,25.433663",1,3
15041,"87.872742,23.7559875",2,3
15042,"86.889627,23.8174835",2,3
15043,"88.276461,22.5481375",1,3
15044,"88.3481085,22.723029",1,3
15045,"87.314928,23.556427",2,3
15046,"88.318329,22.6008675",1,3
15047,"87.79822,22.2709285",2,7
15048,"88.3764055,22.5745295",1,3
15049,"88.369778,22.626265",1,3
1505,"78.15616,9.924684",1,10
15050,"88.1160065,22.8115605",2,3
15051,"88.4055975,22.9666695",2,3
15052,"87.779691,23.033091",1,3
15053,"87.673279,23.1049925",2,7
15054,"88.10353,23.771312",1,3
15055,"88.0716995,23.084606",2,3
15056,"89.215878,26.3371155",2,2
15057,"88.1280585,23.637297",2,3
15058,"88.315627,22.5311055",1,3
15059,"88.4201975,26.742574",1,2
1506,"78.1191015,9.937235",1,10
15060,"88.169818,23.74666",2,3
15061,"88.71411,26.5317985",1,2
15062,"86.977532,23.692697",2,3
15063,"87.968112,22.2743275",2,3
15064,"86.9831555,23.692418",1,3
15065,"88.067513,24.45881",1,3
15066,"73.2750565,18.080231",2,12
15067,"78.999765,33.0427715",2,1
15068,"78.4978905,25.3991815",2,8
15069,"76.324333,29.557878",2,6
1507,"78.1022235,9.957765",2,10
15070,"85.1256855,26.488801",2,4
15071,"73.4952505,25.6714265",2,8
15072,"80.71166,22.193869",2,7
15073,"76.6939545,23.8324975",2,9
15074,"87.4303165,23.1725605",2,7
15075,"76.5385685,17.7107285",2,10
15076,"76.3117135,30.11591",2,6
15077,"72.8877885,23.2811795",2,13
15078,"81.245741,21.6462305",2,7
15079,"86.891148,22.6507315",2,7
1508,"76.2538715,9.959131",2,12
15080,"79.1551395,27.0455065",2,5
15081,"70.049263,23.4771985",2,13
15082,"85.7065985,25.99001",2,4
15083,"96.0625265,29.1095675",2,2
15084,"81.7569715,19.67842",2,7
15085,"83.862906,21.724424",2,7
15086,"82.062008,22.8551235",2,7
15087,"70.809259,26.5595485",2,14
15088,"85.0636335,20.251836",2,11
15089,"77.1861675,28.0940085",2,6
1509,"76.279691,9.9760855",1,12
15090,"74.054306,20.4014455",2,9
15091,"85.218708,24.9801255",2,4
15092,"80.96983,27.0421955",2,5
15093,"77.964451,9.8636465",2,10
15094,"74.1644955,29.1190515",2,6
15095,"82.7457315,20.2805935",2,7
15096,"83.589288,19.351414",2,7
15097,"91.5741295,23.8550015",2,2
15098,"90.087702,25.63041",2,2
15099,"79.9365365,20.041212",2,7
151,"77.6067705,13.019896",1,10
1510,"76.2831015,9.981949",1,12
15100,"81.7682675,24.496152",2,8
15101,"76.563104,17.4214705",2,10
15102,"85.5538175,20.063359",2,11
15104,"92.1163405,26.0430355",2,2
15105,"80.203965,13.2395095",2,11
15106,"82.1150915,18.6793285",2,7
15107,"74.3415455,33.503433",2,1
15108,"77.574574,16.2121625",2,10
15109,"78.725593,13.4263905",2,10
1511,"77.3722315,9.988555",2,10
15110,"97.3120225,28.1640215",2,2
15111,"77.6693715,10.5191245",2,10
15112,"75.7201615,21.1078765",2,9
15113,"71.483979,21.879133",2,13
15114,"77.7048755,28.268287",2,5
15115,"96.15483,28.4999285",2,2
15116,"75.140739,29.3488515",2,6
15117,"81.098769,26.8413825",2,5
15118,"77.4966605,25.7796255",2,8
15119,"71.8185775,24.8705305",2,14
1512,"77.485003,10.0073305",2,10
15120,"74.396482,23.084988",2,9
15121,"80.4813365,18.1556695",2,10
15122,"72.45778,27.8562865",2,14
15123,"75.871891,33.4446435",2,1
15124,"82.810984,24.5335055",2,4
15125,"77.495063,21.783478",2,8
15126,"84.5039225,20.9131585",2,7
15127,"78.839188,13.7661025",2,10
15128,"83.916896,18.6080935",2,11
15129,"77.7029985,28.6135435",2,5
1513,"78.337374,10.0354915",1,10
15130,"72.669975,24.362875",2,13
15131,"80.1552275,21.1367375",2,7
15132,"85.553795,26.6633575",2,4
15133,"95.735214,28.7683195",2,2
15134,"76.585127,17.9306065",2,9
15135,"76.44744,33.7365325",2,1
15136,"84.9919355,20.591891",2,7
15137,"76.25953,16.6485755",2,10
15138,"75.4142535,18.306571",2,9
15139,"83.716477,22.7998635",2,7
1514,"76.3179335,10.050868",2,12
15140,"79.7489135,28.6765755",1,5
15141,"78.317932,27.814582",2,5
15142,"76.241418,34.273316",2,1
15143,"77.236497,28.648592",1,6
15144,"93.448085,28.0876185",2,2
15145,"84.205635,26.3600715",2,4
15146,"71.560985,22.414394",2,13
15147,"86.1991675,23.26695",2,7
15148,"72.1642655,24.4435955",2,13
15149,"73.678498,16.384292",2,12
1515,"78.7775285,10.0545995",2,10
15150,"83.550739,23.5069425",2,7
15151,"78.901851,19.5667155",2,10
15152,"94.7230785,28.9471305",2,2
15153,"79.3611105,15.840084",2,11
15154,"79.7000675,14.834348",2,11
15155,"79.330188,28.2159495",2,5
15156,"83.3166385,24.8927885",2,4
15157,"75.9388255,32.951673",2,1
15158,"70.3350115,23.854283",2,13
15159,"76.7006385,13.707836",2,10
1516,"76.4786245,10.1092895",2,12
15160,"94.061134,24.7566195",2,2
15161,"71.790984,24.7213945",2,14
15162,"74.433117,24.517634",2,8
15163,"81.783777,20.7056165",2,7
15164,"87.813159,21.7362665",2,7
15165,"74.3488185,15.9774325",2,9
15166,"78.7840055,24.6669995",2,8
15167,"72.8379905,28.8754775",2,6
15168,"76.737222,33.2933925",2,1
15169,"85.211312,21.798637",2,7
1517,"78.9966255,10.1691615",1,10
15170,"74.0414985,20.229481",2,9
15171,"76.2061055,12.608293",2,10
15172,"72.718617,28.3204775",2,14
15173,"75.692046,22.481634",2,9
15174,"79.238699,27.099793",2,5
15175,"77.5120905,13.990086",2,10
15176,"95.068603,26.0566875",2,2
15177,"83.1575865,20.2342455",2,7
15178,"84.052373,21.8458935",2,7
15179,"80.1066905,30.674732",2,1
1518,"79.3843955,10.334176",2,11
15180,"78.849617,30.3041535",2,1
15181,"93.6966065,24.03162",2,2
15182,"85.193968,19.65329",2,11
15183,"95.0072995,28.1697725",2,2
15184,"70.0969845,27.046846",2,14
15185,"69.5297075,24.0722825",2,13
15186,"78.9945225,24.274882",2,8
15187,"74.7481145,14.423276",2,12
15188,"80.0204745,16.4705225",2,11
15189,"91.411149,23.7639045",2,2
1519,"78.9821315,10.358607",1,10
15190,"78.4036585,29.434264",2,5
15191,"83.833089,26.0097405",2,4
15192,"94.0186415,27.15948",2,2
15193,"95.631978,28.73125",2,2
15194,"79.0739645,25.264916",2,8
15195,"87.7789845,22.946293",2,3
15196,"74.6099295,28.2004325",2,14
15197,"74.6169175,17.270234",2,9
15198,"90.495391,26.6704915",2,2
15199,"77.681404,25.3308175",2,8
152,"77.5136285,13.020478",2,10
1520,"79.8525645,10.373872",2,11
15200,"78.8326835,12.6360935",2,10
15201,"76.3295425,28.432532",2,6
